ミッション：インポッシブル3(2006年製作の映画),3.6
華麗なるギャツビー(2013年製作の映画),3.6
心が叫びたがってるんだ。(2015年製作の映画),3.6
マネーボール(2011年製作の映画),3.6
ベルセルク 黄金時代篇 III 降臨(2012年製作の映画),3.6
キャスト・アウェイ(2000年製作の映画),3.6
ターミナル(2004年製作の映画),3.6
世界にひとつのプレイブック(2012年製作の映画),3.6
リンカーン弁護士(2011年製作の映画),3.6
劇場版 花咲くいろは HOME SWEET HOME(2013年製作の映画),3.6
エンド・オブ・ホワイトハウス(2013年製作の映画),3.6
007／慰めの報酬(2008年製作の映画),3.6
007 スカイフォール(2012年製作の映画),3.6
ベイマックス(2014年製作の映画),3.6
ロード・オブ・ザ・リング／二つの塔(2002年製作の映画),3.6
スター・ウォーズ エピソード1／ファントム・メナス(1999年製作の映画),3.6
ジュラシック・パーク(1993年製作の映画),3.6
バイオハザード(2002年製作の映画),3.6
パイレーツ・オブ・カリビアン／呪われた海賊たち(2003年製作の映画),3.6
パイレーツ・オブ・カリビアン／デッドマンズ・チェスト(2006年製作の映画),3.6
ハーモニー(2015年製作の映画),3.6
セルラー(2004年製作の映画),3.6
虐殺器官(2015年製作の映画),3.6
ボーン・アイデンティティー(2002年製作の映画),3.6
トロイ(2004年製作の映画),3.6
機動戦士ガンダム THE ORIGIN IV 運命の前夜(2016年製作の映画),3.6
悪魔はいつもそこに(2020年製作の映画),3.5
ブラッド・ダイヤモンド(2006年製作の映画),3.5
アンノウン(2011年製作の映画),3.5
蜘蛛の巣を払う女(2018年製作の映画),3.5
劇場版 あの日見た花の名前を僕達はまだ知らない。(2013年製作の映画),3.5
ラスト・アクション・ヒーロー(1993年製作の映画),3.5
ジュマンジ／ウェルカム・トゥ・ジャングル(2017年製作の映画),3.5
ヒメアノ〜ル(2016年製作の映画),3.5
ナイブズ・アウト／名探偵と刃の館の秘密(2019年製作の映画),3.5
カメラを止めるな！(2017年製作の映画),3.5
ブラック・スキャンダル(2015年製作の映画),3.5
X-ミッション(2015年製作の映画),3.5
死霊館 エンフィールド事件(2016年製作の映画),3.5
スポットライト 世紀のスクープ(2015年製作の映画),3.5
カリフォルニア・ダウン(2015年製作の映画),3.5
ザ・コール [緊急通報指令室](2013年製作の映画),3.5
アンフレンデッド：ダークウェブ(2018年製作の映画),3.5
ザ・ギフト(2015年製作の映画),3.5
犬猿(2017年製作の映画),3.5
マージン・コール(2011年製作の映画),3.5
ワイルド・スピードX2(2003年製作の映画),3.5
ブレイン・ゲーム(2014年製作の映画),3.5
ブラック・クランズマン(2018年製作の映画),3.5
マスカレード・ホテル(2019年製作の映画),3.5
